doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;reviewer;Notes reviewer 1;Notes reviewer 2
10.1111/cea.13561;31943429;general_information;;;Medical Condition of Interest Name;severe asthma;asthma;XXXX;FALSE;BZ;NA;NA
10.1111/cea.13561;31943429;general_information;;;Countries of first author affiliations;;;france;TRUE;BZ;;
10.1111/cea.13561;31943429;general_information;;;Countries of last author affiliations;;;usa;TRUE;BZ;;
10.1111/cea.13561;31943429;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Academic, Pharmaceutical Industry, Private Data Analysis Company;TRUE;BZ;;
10.1111/cea.13561;31943429;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;;;Yes;TRUE;BZ;;
10.1111/cea.13561;31943429;general_information;;;Mentioned sources of funding;;;Pharmaceutical Industry;TRUE;BZ;;
10.1111/cea.13561;31943429;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;BZ;;
10.1111/cea.13561;31943429;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;Yes;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;1;Patient-level data used;;;Yes;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;1;Clinical Trial;;;Yes;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02075255;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;1;Phase of the clinical trial (clinical trial only);;;3;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;1;Number of treatment arms (clinical trial only);;;2 or more;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;2;Patient-level data used;;;No;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;2;Clinical Trial;;;Yes;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;2;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT01691508;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;2;Phase of the clinical trial (clinical trial only);;;3;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;2;Number of treatment arms (clinical trial only);;;2 or more;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;3;Patient-level data used;;;No;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;3;Clinical Trial;;;Yes;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;3;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02528214;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;3;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;3;Phase of the clinical trial (clinical trial only);;;3;TRUE;BZ;;
10.1111/cea.13561;31943429;study_information;;3;Number of treatment arms (clinical trial only);;;2 or more;TRUE;BZ;;
10.1111/cea.13561;31943429;methodology;1;;Treatment name 1;;;benralizumab;TRUE;BZ;"No sample sizes for individual arms. Sample sizes for intervention and control arms: 
N IPD = 148
ESS = 72
N non IPD = 135";BMI = Comorbidité
10.1111/cea.13561;31943429;methodology;1;;Study 'number(s)' for treatment 1;;;1;TRUE;BZ;;
10.1111/cea.13561;31943429;methodology;1;;Treatment name 2;;;mepolizumab;TRUE;BZ;;
10.1111/cea.13561;31943429;methodology;1;;Study 'number(s)' for treatment 2;;;2;TRUE;BZ;;
10.1111/cea.13561;31943429;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;BZ;;
10.1111/cea.13561;31943429;methodology;1;;Anchored comparison?;;;Yes;TRUE;BZ;;
10.1111/cea.13561;31943429;methodology;1;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;BZ;;
10.1111/cea.13561;31943429;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;BZ;;
