doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1111/j.1743-7563.2011.01400.x;21585706;general_information;;;Medical Condition of Interest Name;non-small cell lung cancer;non-squamous non-small cell lung cancer;XXXX;FALSE;NA;NA
10.1111/j.1743-7563.2011.01400.x;21585706;general_information;;;Countries of first author affiliations;;;taiwan;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;general_information;;;Countries of last author affiliations;;;switzerland;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Academic, Pharmaceutical Industry, Private Data Analysis Company;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;;;Yes;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;general_information;;;Mentioned sources of funding;;;Pharmaceutical Industry;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;Yes;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;study_information;;1;Patient-level data used;;;Yes;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;study_information;;1;Clinical Trial;;;Yes;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT00451906;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;study_information;;1;Phase of the clinical trial (clinical trial only);;;4;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;study_information;;1;Number of treatment arms (clinical trial only);;;1;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;study_information;;2;Patient-level data used;;;No;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;study_information;;2;Clinical Trial;;;Yes;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;study_information;;2;Data source name (only if observational study or clinical trial without NCT);;;yang et al. (2010);TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;international;XXXX;FALSE;;
10.1111/j.1743-7563.2011.01400.x;21585706;study_information;;2;Phase of the clinical trial (clinical trial only);;;3;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;study_information;;2;Number of treatment arms (clinical trial only);;;2 or more;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;methodology;1;;Treatment name 1;bevacizumab + cisplatin;bevacizumab + cisplatin-based chemotherapy;bevacizumab + cisplatin;FALSE;Median difference calculted from the 2 point estimates reported;"Is this a MAIC ? (weights has not been calculated)

Method : A matching algorithm was developed whereby 1000 samples of the pre-matched analysis set of the SAiL data were selected that resulted in equal distributions of the ECOG PS and gender-matching variables selected. A distribution of survival outcomes was derived by calculating the median PFS estimate from each of the 1000 matched sets. The mean of this distribution provided the PFS point estimates, while a 95% CI was defined by the 2.5 and 97.5 percentiles.

HR has not been calculated
"
10.1111/j.1743-7563.2011.01400.x;21585706;methodology;1;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;methodology;1;;Treatment name 2;;;pemetrexed + cisplatin;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;methodology;1;;Study 'number(s)' for treatment 2;;;2;TRUE;;
10.1111/j.1743-7563.2011.01400.x;21585706;methodology;1;;Type of population-adjusted indirect comparisons performed;"Other kind of ""Matching-Adjusted Indirect Comparison""";MAIC;"Other kind of ""Matching-Adjusted Indirect Comparison""";FALSE;;
10.1111/j.1743-7563.2011.01400.x;21585706;methodology;1;;Anchored comparison?;Yes;No;No;FALSE;;
