doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1007/s12325-020-01599-1;33377987;general_information;;;Medical Condition of Interest Name;;;haemophilia a;TRUE;NA;NA
10.1007/s12325-020-01599-1;33377987;general_information;;;Countries of first author affiliations;;;sweden;TRUE;;
10.1007/s12325-020-01599-1;33377987;general_information;;;Countries of last author affiliations;;;sweden;TRUE;;
10.1007/s12325-020-01599-1;33377987;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Academic, Pharmaceutical Industry;TRUE;;
10.1007/s12325-020-01599-1;33377987;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;;;Not mentioned;TRUE;;
10.1007/s12325-020-01599-1;33377987;general_information;;;Mentioned sources of funding;;;Pharmaceutical Industry;TRUE;;
10.1007/s12325-020-01599-1;33377987;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;;
10.1007/s12325-020-01599-1;33377987;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;No;TRUE;;
10.1007/s12325-020-01599-1;33377987;study_information;;1;Patient-level data used;;;Yes;TRUE;;
10.1007/s12325-020-01599-1;33377987;study_information;;1;Clinical Trial;;;Yes;TRUE;;
10.1007/s12325-020-01599-1;33377987;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT01181128;TRUE;;
10.1007/s12325-020-01599-1;33377987;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);international;;XXXX;FALSE;;
10.1007/s12325-020-01599-1;33377987;study_information;;1;Phase of the clinical trial (clinical trial only);;;3;TRUE;;
10.1007/s12325-020-01599-1;33377987;study_information;;1;Number of treatment arms (clinical trial only);;;1;TRUE;;
10.1007/s12325-020-01599-1;33377987;study_information;;2;Patient-level data used;;;No;TRUE;;
10.1007/s12325-020-01599-1;33377987;study_information;;2;Clinical Trial;Yes;No;XXXX;FALSE;;
10.1007/s12325-020-01599-1;33377987;study_information;;2;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT01580293;TRUE;;
10.1007/s12325-020-01599-1;33377987;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;;
10.1007/s12325-020-01599-1;33377987;study_information;;2;Phase of the clinical trial (clinical trial only);;;2, 3;TRUE;;
10.1007/s12325-020-01599-1;33377987;study_information;;2;Number of treatment arms (clinical trial only);1;2 or more;XXXX;FALSE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Treatment name 1;recombinant fviiifc;rfviiifc;recombinant fviiifc;FALSE;Opposite analysis with 10.2147/JBM.S206806, with conflicting results (at least conflicting brought forward results, because they don't analyse the same patient subgroups, and argue that the patient subgroups analyzed in the other study is not the relevant one);"PROTECT VIII pooled prophylaxis regimens

BMI = other

""weighted negative binomial regression model"" is equavalent to method of moment ?"
10.1007/s12325-020-01599-1;33377987;methodology;1;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Treatment name 2;damoctocog alfa pegol (pooled prophylaxis);bay 94-9027;damoctocog alfa pegol (pooled prophylaxis);FALSE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Study 'number(s)' for treatment 2;;;2;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Anchored comparison?;;;No;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);mean annualized bleeding rates;annualised bleeding rate (abr);mean annualized bleeding rates;FALSE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Primary outcome: variable type;;;Continuous (count, mean, ...);TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;Yes;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Treatment name 1;recombinant fviiifc;fviiifc;recombinant fviiifc;FALSE;NA;"PROTECT VIII ""Twice weekly"" regimen

BMI = others"
10.1007/s12325-020-01599-1;33377987;methodology;2;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Treatment name 2;damoctocog alfa pegol twice weekly;bay 94-9027;damoctocog alfa pegol twice weekly;FALSE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Study 'number(s)' for treatment 2;;;2;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Anchored comparison?;;;No;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);mean annualised bleeding rate;annualised bleeding rate (abr);mean annualised bleeding rate;FALSE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Primary outcome: variable type;;;Continuous (count, mean, ...);TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Justification for selecting variables to be included in the adjustment model (in the main text);Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);Nothing mentioned, not reported;Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);FALSE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;Yes;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;2;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Treatment name 1;recombinant fviiifc;fviiifc;recombinant fviiifc;FALSE;NA;"PROTECT VIII ""Q5D"" regimen

BMI = other"
10.1007/s12325-020-01599-1;33377987;methodology;3;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Treatment name 2;damoctocog alfa pegol q5d;bay 94-9027;damoctocog alfa pegol q5d;FALSE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Study 'number(s)' for treatment 2;;;2;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Anchored comparison?;;;No;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);mean annualised bleeding rate;annualised bleeding rate (abr);mean annualised bleeding rate;FALSE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Primary outcome: variable type;;;Continuous (count, mean, ...);TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Justification for selecting variables to be included in the adjustment model (in the main text);Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);Nothing mentioned, not reported;Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);FALSE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;Yes;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;3;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1007/s12325-020-01599-1;33377987;methodology;4;;Treatment name 1;recombinant fviiifc;fviiifc;recombinant fviiifc;FALSE;NA;"PROTECT VIII ""Q7D"" regimen

BMI = other"
