doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1007/s40263-019-00672-w;31642037;general_information;;;Medical Condition of Interest Name;;;postpartum depression;TRUE;NA;NA
10.1007/s40263-019-00672-w;31642037;general_information;;;Countries of first author affiliations;;;uk;TRUE;;
10.1007/s40263-019-00672-w;31642037;general_information;;;Countries of last author affiliations;;;usa;TRUE;;
10.1007/s40263-019-00672-w;31642037;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Pharmaceutical Industry, Private Data Analysis Company;TRUE;;
10.1007/s40263-019-00672-w;31642037;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;;;Yes;TRUE;;
10.1007/s40263-019-00672-w;31642037;general_information;;;Mentioned sources of funding;;;Pharmaceutical Industry;TRUE;;
10.1007/s40263-019-00672-w;31642037;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;;
10.1007/s40263-019-00672-w;31642037;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;Yes;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;1;Patient-level data used;;;Yes;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;1;Clinical Trial;;;Yes;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02614547;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);;;usa;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;1;Phase of the clinical trial (clinical trial only);;;2;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;1;Number of treatment arms (clinical trial only);2 or more;1 or more;XXXX;FALSE;;
10.1007/s40263-019-00672-w;31642037;study_information;;2;Patient-level data used;;;Yes;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;2;Clinical Trial;;;Yes;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;2;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02942004;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;;usa;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;2;Phase of the clinical trial (clinical trial only);;;3;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;2;Number of treatment arms (clinical trial only);2 or more;1 or more;XXXX;FALSE;;
10.1007/s40263-019-00672-w;31642037;study_information;;3;Patient-level data used;;;Yes;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;3;Clinical Trial;;;Yes;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;3;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02942017;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;3;Country where the clinical trial/observational study was conducted (international if more than one);;;usa;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;3;Phase of the clinical trial (clinical trial only);;;3;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;3;Number of treatment arms (clinical trial only);;;2 or more;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;4;Patient-level data used;;;No;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;4;Clinical Trial;;;Yes;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;4;Data source name (only if observational study or clinical trial without NCT);;;yonkers et al. (2008);TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;4;Country where the clinical trial/observational study was conducted (international if more than one);;;usa;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;4;Number of treatment arms (clinical trial only);;;2 or more;TRUE;;
10.1007/s40263-019-00672-w;31642037;study_information;;5;Patient-level data used;;No;XXXX;FALSE;;
10.1007/s40263-019-00672-w;31642037;study_information;;5;Clinical Trial;;Yes;XXXX;FALSE;;
10.1007/s40263-019-00672-w;31642037;study_information;;5;Data source name (only if observational study or clinical trial without NCT);;sharp et al. (2010);sharp et al. (2010);FALSE;;
10.1007/s40263-019-00672-w;31642037;study_information;;5;Country where the clinical trial/observational study was conducted (international if more than one);;uk;XXXX;FALSE;;
10.1007/s40263-019-00672-w;31642037;study_information;;5;Number of treatment arms (clinical trial only);;2 or more;XXXX;FALSE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Treatment name 1;;;brexanolone;TRUE;Performed in the context of a NMA, to connect to the NMA network be used with other ITC. Results extracted from supplemental Tables 4 and 6;Results and ESS from Supplementary materials
10.1007/s40263-019-00672-w;31642037;methodology;1;;Study 'number(s)' for treatment 1;;;"1;2;3";TRUE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Treatment name 2;;;placebo;TRUE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Study 'number(s)' for treatment 2;;;4;TRUE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Anchored comparison?;;;No;TRUE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Form of the indirect comparison;;;Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate);TRUE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);change from baseline hamilton-depression scale;change from baseline for the hamilton rating scale for depression;change from baseline for the hamilton rating scale for depression;FALSE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Primary outcome: variable type;;;Continuous (count, mean, ...);TRUE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Nothing mentioned, not reported;TRUE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;Yes;TRUE;;
10.1007/s40263-019-00672-w;31642037;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1007/s40263-019-00672-w;31642037;results;1;;Sample size of the population of interest in the non IPD treatment arm;;;30;TRUE;;
10.1007/s40263-019-00672-w;31642037;results;1;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;63.2;TRUE;;
10.1007/s40263-019-00672-w;31642037;results;1;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;;
10.1007/s40263-019-00672-w;31642037;results;1;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1007/s40263-019-00672-w;31642037;results;1;;Number of covariates adjusted for/matched on;;;3;TRUE;;
10.1007/s40263-019-00672-w;31642037;results;1;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Race/ethnicity, Past treatments for the disease of interest;TRUE;;
10.1007/s40263-019-00672-w;31642037;results;1;;Primary outcome: treatment effect contrast;;;Means difference;TRUE;;
10.1007/s40263-019-00672-w;31642037;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.1007/s40263-019-00672-w;31642037;results;1;;Primary outcome: unadjusted treatment effect;3.8;;3.8;FALSE;;
10.1007/s40263-019-00672-w;31642037;results;1;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);"[1.86;5.74]";;"[1.86;5.74]";FALSE;;
10.1007/s40263-019-00672-w;31642037;results;1;;Primary outcome: adjusted treatment effect;13.9;-13.9;13.9;FALSE;;
10.1007/s40263-019-00672-w;31642037;results;1;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";"[9.84;17.10]";"[-15.5;-12.3]";"[9.84;17.10]";FALSE;;
