doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.2147/jbm.s288283;33664606;general_information;;;Medical Condition of Interest Name;hemophilia a without inhibitors;hemophilia a;XXXX;FALSE;NA;NA
10.2147/jbm.s288283;33664606;general_information;;;Countries of first author affiliations;;;germany;TRUE;;
10.2147/jbm.s288283;33664606;general_information;;;Countries of last author affiliations;;;usa;TRUE;;
10.2147/jbm.s288283;33664606;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Academic, Pharmaceutical Industry, Private Data Analysis Company;TRUE;;
10.2147/jbm.s288283;33664606;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;;;Yes;TRUE;;
10.2147/jbm.s288283;33664606;general_information;;;Mentioned sources of funding;;;Pharmaceutical Industry;TRUE;;
10.2147/jbm.s288283;33664606;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;;
10.2147/jbm.s288283;33664606;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;No;TRUE;;
10.2147/jbm.s288283;33664606;study_information;;1;Patient-level data used;;;Yes;TRUE;;
10.2147/jbm.s288283;33664606;study_information;;1;Clinical Trial;;;Yes;TRUE;;
10.2147/jbm.s288283;33664606;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT01181128;TRUE;;
10.2147/jbm.s288283;33664606;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;;
10.2147/jbm.s288283;33664606;study_information;;1;Phase of the clinical trial (clinical trial only);;;3;TRUE;;
10.2147/jbm.s288283;33664606;study_information;;1;Number of treatment arms (clinical trial only);1;2 or more;XXXX;FALSE;;
10.2147/jbm.s288283;33664606;study_information;;2;Patient-level data used;;;No;TRUE;;
10.2147/jbm.s288283;33664606;study_information;;2;Clinical Trial;;;Yes;TRUE;;
10.2147/jbm.s288283;33664606;study_information;;2;NCT (only for clinical trial registered on clinicaltrials.gov);NCT02622321;NCT02847637;NCT02847637;FALSE;;
10.2147/jbm.s288283;33664606;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;;
10.2147/jbm.s288283;33664606;study_information;;2;Phase of the clinical trial (clinical trial only);;;3;TRUE;;
10.2147/jbm.s288283;33664606;study_information;;2;Number of treatment arms (clinical trial only);1;2 or more;XXXX;FALSE;;
10.2147/jbm.s288283;33664606;study_information;;3;Patient-level data used;;No;XXXX;FALSE;;
10.2147/jbm.s288283;33664606;study_information;;3;Clinical Trial;;Yes;XXXX;FALSE;;
10.2147/jbm.s288283;33664606;study_information;;3;NCT (only for clinical trial registered on clinicaltrials.gov);;NCT03020160;NCT03020160;FALSE;;
10.2147/jbm.s288283;33664606;study_information;;3;Country where the clinical trial/observational study was conducted (international if more than one);;international;XXXX;FALSE;;
10.2147/jbm.s288283;33664606;study_information;;3;Phase of the clinical trial (clinical trial only);;3;XXXX;FALSE;;
10.2147/jbm.s288283;33664606;study_information;;3;Number of treatment arms (clinical trial only);;1;XXXX;FALSE;;
10.2147/jbm.s288283;33664606;methodology;1;;Treatment name 1;;;rfviiifc;TRUE;Unduly say that NMA is unfeasible that's why they do a MAIC, missing the point that anchored MAIC is unfeasible and that's why they do an unanchored MAIC;Q1W regimen
10.2147/jbm.s288283;33664606;methodology;1;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.2147/jbm.s288283;33664606;methodology;1;;Treatment name 2;emicizumab every week;emicizumab q1w;emicizumab every week;FALSE;;
10.2147/jbm.s288283;33664606;methodology;1;;Study 'number(s)' for treatment 2;;;2;TRUE;;
10.2147/jbm.s288283;33664606;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.2147/jbm.s288283;33664606;methodology;1;;Anchored comparison?;;;No;TRUE;;
10.2147/jbm.s288283;33664606;methodology;1;;Form of the indirect comparison;Simple (ie treatments effects extracted from two studies);Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate);Simple (ie treatments effects extracted from two studies);FALSE;;
10.2147/jbm.s288283;33664606;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;;
10.2147/jbm.s288283;33664606;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);mean annualized bleeding rate;annualized bleeding rate (abr);mean annualized bleeding rate;FALSE;;
10.2147/jbm.s288283;33664606;methodology;1;;Primary outcome: variable type;;;Binary (eg rates);TRUE;;
10.2147/jbm.s288283;33664606;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Nothing mentioned, not reported;TRUE;;
10.2147/jbm.s288283;33664606;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;;
10.2147/jbm.s288283;33664606;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;;
10.2147/jbm.s288283;33664606;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);Yes;No;Yes;FALSE;;
10.2147/jbm.s288283;33664606;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.2147/jbm.s288283;33664606;methodology;2;;Treatment name 1;;;rfviiifc;TRUE;NA;Emicizumab Q2W regimen
10.2147/jbm.s288283;33664606;methodology;2;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.2147/jbm.s288283;33664606;methodology;2;;Treatment name 2;emicizumab every 2 weeks;emicizumab q2w regimen;emicizumab every 2 weeks;FALSE;;
10.2147/jbm.s288283;33664606;methodology;2;;Study 'number(s)' for treatment 2;;;2;TRUE;;
10.2147/jbm.s288283;33664606;methodology;2;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.2147/jbm.s288283;33664606;methodology;2;;Anchored comparison?;;;No;TRUE;;
10.2147/jbm.s288283;33664606;methodology;2;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.2147/jbm.s288283;33664606;methodology;2;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;;
10.2147/jbm.s288283;33664606;methodology;2;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);mean annualized bleeding rate;annualized bleeding rate (abr);mean annualized bleeding rate;FALSE;;
10.2147/jbm.s288283;33664606;methodology;2;;Primary outcome: variable type;;;Binary (eg rates);TRUE;;
10.2147/jbm.s288283;33664606;methodology;2;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Nothing mentioned, not reported;TRUE;;
10.2147/jbm.s288283;33664606;methodology;2;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;;
10.2147/jbm.s288283;33664606;methodology;2;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;;
10.2147/jbm.s288283;33664606;methodology;2;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);Yes;No;Yes;FALSE;;
10.2147/jbm.s288283;33664606;methodology;2;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.2147/jbm.s288283;33664606;methodology;3;;Treatment name 1;;;rfviiifc;TRUE;NA;Emicizumab Q4W regimen
10.2147/jbm.s288283;33664606;methodology;3;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.2147/jbm.s288283;33664606;methodology;3;;Treatment name 2;emicizumab every 4 weeks;emicizumab q4w regimen;emicizumab every 4 weeks;FALSE;;
10.2147/jbm.s288283;33664606;methodology;3;;Study 'number(s)' for treatment 2;2;3;3;FALSE;;
10.2147/jbm.s288283;33664606;methodology;3;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.2147/jbm.s288283;33664606;methodology;3;;Anchored comparison?;;;No;TRUE;;
10.2147/jbm.s288283;33664606;methodology;3;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.2147/jbm.s288283;33664606;methodology;3;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;;
10.2147/jbm.s288283;33664606;methodology;3;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);mean annualized bleeding rate;annualized bleeding rate (abr);mean annualized bleeding rate;FALSE;;
10.2147/jbm.s288283;33664606;methodology;3;;Primary outcome: variable type;;;Binary (eg rates);TRUE;;
10.2147/jbm.s288283;33664606;methodology;3;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Nothing mentioned, not reported;TRUE;;
10.2147/jbm.s288283;33664606;methodology;3;;Inclusion of prognostic factors in the adjustment/matching model;;;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;;
10.2147/jbm.s288283;33664606;methodology;3;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;TRUE;;
10.2147/jbm.s288283;33664606;methodology;3;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);Yes;No;Yes;FALSE;;
10.2147/jbm.s288283;33664606;methodology;3;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.2147/jbm.s288283;33664606;results;1;;Sample size of the population of interest in the non IPD treatment arm;;;99;TRUE;;
10.2147/jbm.s288283;33664606;results;1;;Initial sample size of the population of interest in the IPD treatment arm;;;117;TRUE;;
10.2147/jbm.s288283;33664606;results;1;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;94;TRUE;;
10.2147/jbm.s288283;33664606;results;1;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;;
10.2147/jbm.s288283;33664606;results;1;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.2147/jbm.s288283;33664606;results;1;;Number of covariates adjusted for/matched on;;;5;TRUE;;
10.2147/jbm.s288283;33664606;results;1;;Covariates adjusted for/matched on in the indirect comparison;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Past treatments for the disease of interest;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Past treatments for the disease of interest, Other(s);Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Past treatments for the disease of interest;FALSE;;
10.2147/jbm.s288283;33664606;results;1;;Primary outcome: treatment effect contrast;;;Incidence Rate Ratio;TRUE;;
10.2147/jbm.s288283;33664606;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.2147/jbm.s288283;33664606;results;1;;Primary outcome: adjusted treatment effect;;;0.93;TRUE;;
10.2147/jbm.s288283;33664606;results;1;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;"[0.63;1.39]";TRUE;;
10.2147/jbm.s288283;33664606;results;2;;Sample size of the population of interest in the non IPD treatment arm;;;35;TRUE;;
10.2147/jbm.s288283;33664606;results;2;;Initial sample size of the population of interest in the IPD treatment arm;;;117;TRUE;;
10.2147/jbm.s288283;33664606;results;2;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;19;TRUE;;
10.2147/jbm.s288283;33664606;results;2;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;;
10.2147/jbm.s288283;33664606;results;2;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.2147/jbm.s288283;33664606;results;2;;Number of covariates adjusted for/matched on;;;5;TRUE;;
10.2147/jbm.s288283;33664606;results;2;;Covariates adjusted for/matched on in the indirect comparison;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Past treatments for the disease of interest;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Past treatments for the disease of interest, Other(s);Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Past treatments for the disease of interest;FALSE;;
10.2147/jbm.s288283;33664606;results;2;;Primary outcome: treatment effect contrast;;;Incidence Rate Ratio;TRUE;;
10.2147/jbm.s288283;33664606;results;2;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.2147/jbm.s288283;33664606;results;2;;Primary outcome: adjusted treatment effect;;;0.57;TRUE;;
10.2147/jbm.s288283;33664606;results;2;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;"[0.28;1.17]";TRUE;;
10.2147/jbm.s288283;33664606;results;3;;Sample size of the population of interest in the non IPD treatment arm;;;41;TRUE;;
10.2147/jbm.s288283;33664606;results;3;;Initial sample size of the population of interest in the IPD treatment arm;;;117;TRUE;;
10.2147/jbm.s288283;33664606;results;3;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;36;TRUE;;
10.2147/jbm.s288283;33664606;results;3;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;;
10.2147/jbm.s288283;33664606;results;3;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.2147/jbm.s288283;33664606;results;3;;Number of covariates adjusted for/matched on;;;5;TRUE;;
10.2147/jbm.s288283;33664606;results;3;;Covariates adjusted for/matched on in the indirect comparison;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Past treatments for the disease of interest;Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Past treatments for the disease of interest, Other(s);Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Race/ethnicity, Past treatments for the disease of interest;FALSE;;
10.2147/jbm.s288283;33664606;results;3;;Primary outcome: treatment effect contrast;;;Incidence Rate Ratio;TRUE;;
10.2147/jbm.s288283;33664606;results;3;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.2147/jbm.s288283;33664606;results;3;;Primary outcome: adjusted treatment effect;;;0.61;TRUE;;
10.2147/jbm.s288283;33664606;results;3;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;"[0.37;1.02]";TRUE;;
