doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1007/bf03261873;23113551;general_information;NA;NA;Medical Condition of Interest Name;NA;NA;attention-deficit/hyperactivity disorder;TRUE;NA;NA
10.1007/bf03261873;23113551;general_information;NA;NA;Countries of first author affiliations;NA;NA;usa;TRUE;NA;NA
10.1007/bf03261873;23113551;general_information;NA;NA;Countries of last author affiliations;NA;NA;usa;TRUE;NA;NA
10.1007/bf03261873;23113551;general_information;NA;NA;Positions of study investigators (for any authors of the article, any that applies);NA;NA;Pharmaceutical Industry, Private Data Analysis Company;TRUE;NA;NA
10.1007/bf03261873;23113551;general_information;NA;NA;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;NA;NA;Yes;TRUE;NA;NA
10.1007/bf03261873;23113551;general_information;NA;NA;Mentioned sources of funding;NA;NA;Pharmaceutical Industry;TRUE;NA;NA
10.1007/bf03261873;23113551;general_information;NA;NA;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;NA;NA;Yes;TRUE;NA;NA
10.1007/bf03261873;23113551;general_information;NA;NA;Mention of a systematic review to find the studies to compare treatments of interest;NA;NA;Yes;TRUE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;1;Patient-level data used;NA;NA;Yes;TRUE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;1;Clinical Trial;NA;NA;Yes;TRUE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;1;NCT (only for clinical trial registered on clinicaltrials.gov);NA;NA;NCT00152009;TRUE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;1;Phase of the clinical trial (clinical trial only);NA;NA;3;TRUE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;1;Number of treatment arms (clinical trial only);NA;NA;2 or more;TRUE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;1;Country where the clinical trial/observational study was conducted (international if more than one);unknown;NA;unknown;FALSE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;2;Patient-level data used;NA;NA;Yes;TRUE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;2;Clinical Trial;NA;NA;Yes;TRUE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;2;NCT (only for clinical trial registered on clinicaltrials.gov);NA;NCT00150618;NCT00150618;FALSE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;2;Phase of the clinical trial (clinical trial only);NA;3;3;FALSE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;2;Number of treatment arms (clinical trial only);NA;NA;2 or more;TRUE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;2;Data source name (only if observational study or clinical trial without NCT);sallee et al. (2009);NA;NA;FALSE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;2;Country where the clinical trial/observational study was conducted (international if more than one);usa;NA;unknown;FALSE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;3;Patient-level data used;NA;NA;No;TRUE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;3;Clinical Trial;NA;NA;Yes;TRUE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;3;Data source name (only if observational study or clinical trial without NCT);NA;NA;michelson et al. (2001);TRUE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;3;Country where the clinical trial/observational study was conducted (international if more than one);NA;NA;usa;TRUE;NA;NA
10.1007/bf03261873;23113551;study_information;NA;3;Number of treatment arms (clinical trial only);NA;NA;2 or more;TRUE;NA;NA
10.1007/bf03261873;23113551;methodology;1;NA;Treatment name 1;NA;NA;guanfacine extended-release low dose;TRUE;"not Bucher ITC, so not anchored, but use the mean placebo efficacy which has been added to the weighting model
other = placebo effect";"Guanfacine Low Dose

Cost-effectivness (economic) analysis

Adjust for placebo outcome ==> Anchored-MAIC ???
Placebo outcome = other covariate

Mean changes in the ADHD-RS-IV total score :
non IPD = -17.3
adjusted IPD = -13.6
p = 0.07"
10.1007/bf03261873;23113551;methodology;1;NA;Study 'number(s)' for treatment 1;NA;NA;"1;2";TRUE;NA;NA
10.1007/bf03261873;23113551;methodology;1;NA;Treatment name 2;NA;NA;atomoxetine;TRUE;NA;NA
10.1007/bf03261873;23113551;methodology;1;NA;Study 'number(s)' for treatment 2;NA;NA;3;TRUE;NA;NA
10.1007/bf03261873;23113551;methodology;1;NA;Type of population-adjusted indirect comparisons performed;NA;NA;MAIC;TRUE;NA;NA
10.1007/bf03261873;23113551;methodology;1;NA;Anchored comparison?;NA;NA;No;TRUE;NA;NA
10.1007/bf03261873;23113551;methodology;1;NA;Form of the indirect comparison;NA;NA;Aggregation of multiple studies to estimate individual treatment effects (e.g. meta-analysis in a first step to estimate treatment A effect, then population adjusted indirect comparison using treatment A effect estimate);TRUE;NA;NA
10.1007/bf03261873;23113551;methodology;1;NA;Definition of a single primary outcome for the indirect comparison;NA;NA;Yes;TRUE;NA;NA
10.1007/bf03261873;23113551;methodology;1;NA;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);adhd-rs-iv total score;change in the adhd-rs-iv total score from baseline to end-point;change in the adhd-rs-iv total score from baseline to end-point;FALSE;NA;NA
10.1007/bf03261873;23113551;methodology;1;NA;Primary outcome: variable type;NA;NA;Continuous (count, mean, ...);TRUE;NA;NA
10.1007/bf03261873;23113551;methodology;1;NA;Justification for selecting variables to be included in the adjustment model (in the main text);NA;NA;Nothing mentioned, not reported;TRUE;NA;NA
10.1007/bf03261873;23113551;methodology;1;NA;Inclusion of prognostic factors in the adjustment/matching model;NA;NA;No discussion (in the main text) of the status of prognostic factors of the variables;TRUE;NA;NA
