doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1186/s13045-021-01144-9;34493319;general_information;;;Medical Condition of Interest Name;;;relapsed or refractory large b cell lymphoma;TRUE;NA;NA
10.1186/s13045-021-01144-9;34493319;general_information;;;Countries of first author affiliations;;;usa;TRUE;;
10.1186/s13045-021-01144-9;34493319;general_information;;;Countries of last author affiliations;;;france;TRUE;;
10.1186/s13045-021-01144-9;34493319;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Academic, Pharmaceutical Industry, Private Data Analysis Company;TRUE;;
10.1186/s13045-021-01144-9;34493319;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;;;Yes;TRUE;;
10.1186/s13045-021-01144-9;34493319;general_information;;;Mentioned sources of funding;;;Pharmaceutical Industry;TRUE;;
10.1186/s13045-021-01144-9;34493319;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;;
10.1186/s13045-021-01144-9;34493319;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;Yes;TRUE;;
10.1186/s13045-021-01144-9;34493319;study_information;;1;Patient-level data used;;;Yes;TRUE;;
10.1186/s13045-021-01144-9;34493319;study_information;;1;Clinical Trial;;;Yes;TRUE;;
10.1186/s13045-021-01144-9;34493319;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02631044;TRUE;;
10.1186/s13045-021-01144-9;34493319;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);;;usa;TRUE;;
10.1186/s13045-021-01144-9;34493319;study_information;;1;Phase of the clinical trial (clinical trial only);;;1;TRUE;;
10.1186/s13045-021-01144-9;34493319;study_information;;1;Number of treatment arms (clinical trial only);;;1;TRUE;;
10.1186/s13045-021-01144-9;34493319;study_information;;2;Patient-level data used;;;No;TRUE;;
10.1186/s13045-021-01144-9;34493319;study_information;;2;Clinical Trial;;;Yes;TRUE;;
10.1186/s13045-021-01144-9;34493319;study_information;;2;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02348216;TRUE;;
10.1186/s13045-021-01144-9;34493319;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;;
10.1186/s13045-021-01144-9;34493319;study_information;;2;Phase of the clinical trial (clinical trial only);;;1, 2;TRUE;;
10.1186/s13045-021-01144-9;34493319;study_information;;2;Number of treatment arms (clinical trial only);;;1;TRUE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Treatment name 1;;;lisocabtagene maraleucel;TRUE;"
No real discussion in the main text of the status of treatment effect modifiers of the variables. 
Report no efficacy differences of the test treatments, but still better safety profile for the IPD treatment
adjust for 10 variables (reported exhaustively only in supplemental materials): 
";N IPD = 110 after removing patients who received Bridging therapy (Initialy = 256)
10.1186/s13045-021-01144-9;34493319;methodology;1;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Treatment name 2;;;axicabtagene ciloleucel;TRUE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Study 'number(s)' for treatment 2;;;2;TRUE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Anchored comparison?;;;No;TRUE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);overall response rate;objective response rate (orr);objective response rate (orr);FALSE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Primary outcome: variable type;;;Binary (eg rates);TRUE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);"Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)
";Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);FALSE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;Yes;TRUE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;Yes;Yes;FALSE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.1186/s13045-021-01144-9;34493319;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1186/s13045-021-01144-9;34493319;results;1;;Sample size of the population of interest in the non IPD treatment arm;;;101;TRUE;;
10.1186/s13045-021-01144-9;34493319;results;1;;Initial sample size of the population of interest in the IPD treatment arm;256;110;110;FALSE;;
10.1186/s13045-021-01144-9;34493319;results;1;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;42.1;TRUE;;
10.1186/s13045-021-01144-9;34493319;results;1;;Reporting of a weights' distribution evaluation (MAIC);Not mentioned;Yes, mentions that the weights distribution has been studied, but weights distribution not reported;Yes, mentions that the weights distribution has been studied, but weights distribution not reported;FALSE;;
10.1186/s13045-021-01144-9;34493319;results;1;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1186/s13045-021-01144-9;34493319;results;1;;Number of covariates adjusted for/matched on;;;10;TRUE;;
10.1186/s13045-021-01144-9;34493319;results;1;;Covariates adjusted for/matched on in the indirect comparison;Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest, Other(s);Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest, Comorbidities and medical history (beside pathology/disease of interest in the comparison);Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest, Comorbidities and medical history (beside pathology/disease of interest in the comparison);FALSE;;
10.1186/s13045-021-01144-9;34493319;results;1;;Primary outcome: treatment effect contrast;;;OR;TRUE;;
10.1186/s13045-021-01144-9;34493319;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
10.1186/s13045-021-01144-9;34493319;results;1;;Primary outcome: unadjusted treatment effect;;;0.92;TRUE;;
10.1186/s13045-021-01144-9;34493319;results;1;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;;0.753;TRUE;;
10.1186/s13045-021-01144-9;34493319;results;1;;Primary outcome: adjusted treatment effect;;;1.4;TRUE;;
10.1186/s13045-021-01144-9;34493319;results;1;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;0.476;TRUE;;
