doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1016/j.clgc.2020.07.006;32826180;general_information;;;Medical Condition of Interest Name;locally advanced or metastatic urothelial cancer;pd-l1–positive locaadvanced or metastatic urothelial carcinoma;XXXX;FALSE;NA;NA
10.1016/j.clgc.2020.07.006;32826180;general_information;;;Countries of first author affiliations;;;uk;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;general_information;;;Countries of last author affiliations;;;usa;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Academic, Pharmaceutical Industry, Private Data Analysis Company;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;;;Yes;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;general_information;;;Mentioned sources of funding;;;Pharmaceutical Industry;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;No;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;1;Patient-level data used;;;Yes;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;1;Clinical Trial;;;Yes;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02335424;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);unknown;international;XXXX;FALSE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;1;Phase of the clinical trial (clinical trial only);;;2;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;1;Number of treatment arms (clinical trial only);;;1;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;2;Patient-level data used;;;No;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;2;Clinical Trial;;;Yes;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;2;Data source name (only if observational study or clinical trial without NCT);;;bamias et al. (2007);TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;greece;XXXX;FALSE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;2;Number of treatment arms (clinical trial only);1;;XXXX;FALSE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;3;Patient-level data used;;;No;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;3;Clinical Trial;;;No;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;3;Data source name (only if observational study or clinical trial without NCT);;;carles et al. (2000);TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;3;Country where the clinical trial/observational study was conducted (international if more than one);;;spain;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;4;Patient-level data used;;;No;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;4;Clinical Trial;;;Yes;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;4;NCT (only for clinical trial registered on clinicaltrials.gov);NCT00111787;NCT00014274;NCT00014274;FALSE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;4;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;4;Phase of the clinical trial (clinical trial only);2;2, 3;XXXX;FALSE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;4;Number of treatment arms (clinical trial only);1;2 or more;XXXX;FALSE;;
10.1016/j.clgc.2020.07.006;32826180;study_information;;5;Patient-level data used;;;No;TRUE;;
