doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1080/03007995.2020.1747999;32220214;general_information;;;Medical Condition of Interest Name;;;secondary progressive multiple sclerosis;TRUE;NA;NA
10.1080/03007995.2020.1747999;32220214;general_information;;;Countries of first author affiliations;;;canada;TRUE;;
10.1080/03007995.2020.1747999;32220214;general_information;;;Countries of last author affiliations;;;switzerland;TRUE;;
10.1080/03007995.2020.1747999;32220214;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Academic, Pharmaceutical Industry, Private Data Analysis Company;TRUE;;
10.1080/03007995.2020.1747999;32220214;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;;;Yes;TRUE;;
10.1080/03007995.2020.1747999;32220214;general_information;;;Mentioned sources of funding;;;Pharmaceutical Industry;TRUE;;
10.1080/03007995.2020.1747999;32220214;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;;
10.1080/03007995.2020.1747999;32220214;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;Yes;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;1;Patient-level data used;;;Yes;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;1;Clinical Trial;;;Yes;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT01665144;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;1;Phase of the clinical trial (clinical trial only);;;3;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;1;Number of treatment arms (clinical trial only);;;2 or more;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;2;Patient-level data used;;;No;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;2;Clinical Trial;;;Yes;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;2;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT01416181;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;2;Phase of the clinical trial (clinical trial only);;;3;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;2;Number of treatment arms (clinical trial only);;;2 or more;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;3;Patient-level data used;;;No;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;3;Clinical Trial;;;Yes;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;3;Data source name (only if observational study or clinical trial without NCT);;;nordic spms study;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;3;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;3;Number of treatment arms (clinical trial only);;;2 or more;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;3;Phase of the clinical trial (clinical trial only);3;;XXXX;FALSE;;
10.1080/03007995.2020.1747999;32220214;study_information;;4;Patient-level data used;;;No;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;4;Clinical Trial;;;Yes;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;4;Data source name (only if observational study or clinical trial without NCT);;;panitch et al. (2004) (north american study);TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;4;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;4;Number of treatment arms (clinical trial only);;;2 or more;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;5;Patient-level data used;;;No;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;5;Clinical Trial;;;Yes;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;5;Data source name (only if observational study or clinical trial without NCT);;;cohen et al. (2002) (impact);TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;5;Number of treatment arms (clinical trial only);;;2 or more;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;5;Country where the clinical trial/observational study was conducted (international if more than one);international;;XXXX;FALSE;;
10.1080/03007995.2020.1747999;32220214;study_information;;6;Patient-level data used;;;No;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;6;Clinical Trial;;;Yes;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;6;Data source name (only if observational study or clinical trial without NCT);;;spectrims study group (2001) li et al. (2001);TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;6;Number of treatment arms (clinical trial only);;;2 or more;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;6;Country where the clinical trial/observational study was conducted (international if more than one);international;;XXXX;FALSE;;
10.1080/03007995.2020.1747999;32220214;study_information;;7;Patient-level data used;;;No;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;7;Clinical Trial;;;Yes;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;7;Data source name (only if observational study or clinical trial without NCT);;;european study group (1998) kappos et al. (2001);TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;7;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;;
10.1080/03007995.2020.1747999;32220214;study_information;;7;Number of treatment arms (clinical trial only);;;2 or more;TRUE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Treatment name 1;;;siponimod;TRUE;"Also conduct a STC, but only report results in supplemental materials   Non IPD 939
	IPD 543   410";"N non IPD (bras intervention + bras placebo) = 939
N IPD (bras intervention + bras placebo) = 543
ESS IPD (bras intervention + bras placebo) = 410"
10.1080/03007995.2020.1747999;32220214;methodology;1;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Treatment name 2;;;ifnβ-1b 250 μg once every other day (q2d);TRUE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Study 'number(s)' for treatment 2;;;4;TRUE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Anchored comparison?;;;Yes;TRUE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);risk of sustained disability at 6 month;time to confirmed disability progression at six months (cdp-6);time to confirmed disability progression at six months (cdp-6);FALSE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Primary outcome: variable type;;;Time-to-event;TRUE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Status of prognostic factor/treatment effect modified assessed in the IPD dataset, A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);TRUE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;No;TRUE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;Yes;TRUE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.1080/03007995.2020.1747999;32220214;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
