doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;Notes reviewer 1;Notes reviewer 2
10.1080/10428194.2021.2010069;34978255;general_information;;;Medical Condition of Interest Name;relapsed or refractory large b-cell lymphomas;relapsed/refractory large b-cell lymphomas;XXXX;FALSE;NA;NA
10.1080/10428194.2021.2010069;34978255;general_information;;;Countries of first author affiliations;;;usa;TRUE;;
10.1080/10428194.2021.2010069;34978255;general_information;;;Countries of last author affiliations;;;netherlands;TRUE;;
10.1080/10428194.2021.2010069;34978255;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Academic, Pharmaceutical Industry, Private Data Analysis Company;TRUE;;
10.1080/10428194.2021.2010069;34978255;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;;;Yes;TRUE;;
10.1080/10428194.2021.2010069;34978255;general_information;;;Mentioned sources of funding;;;Pharmaceutical Industry;TRUE;;
10.1080/10428194.2021.2010069;34978255;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;;
10.1080/10428194.2021.2010069;34978255;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;No;TRUE;;
10.1080/10428194.2021.2010069;34978255;study_information;;1;Patient-level data used;;;Yes;TRUE;;
10.1080/10428194.2021.2010069;34978255;study_information;;1;Clinical Trial;;;Yes;TRUE;;
10.1080/10428194.2021.2010069;34978255;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02445248;TRUE;;
10.1080/10428194.2021.2010069;34978255;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;;
10.1080/10428194.2021.2010069;34978255;study_information;;1;Phase of the clinical trial (clinical trial only);;;2;TRUE;;
10.1080/10428194.2021.2010069;34978255;study_information;;1;Number of treatment arms (clinical trial only);;;1;TRUE;;
10.1080/10428194.2021.2010069;34978255;study_information;;2;Patient-level data used;;;No;TRUE;;
10.1080/10428194.2021.2010069;34978255;study_information;;2;Clinical Trial;;;Yes;TRUE;;
10.1080/10428194.2021.2010069;34978255;study_information;;2;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02631044;TRUE;;
10.1080/10428194.2021.2010069;34978255;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;;usa;TRUE;;
10.1080/10428194.2021.2010069;34978255;study_information;;2;Phase of the clinical trial (clinical trial only);;;1;TRUE;;
10.1080/10428194.2021.2010069;34978255;study_information;;2;Number of treatment arms (clinical trial only);;;1;TRUE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Treatment name 1;;;tisagenlecleucel;TRUE;"Another MAIC has been conducted on similar studies and outcomes, would be very intersting to compare results : 
but not original article 
https://ashpublications.org/blood/article/136/Supplement%201/18/471898/Matching-Adjusted-Indirect-Comparison-MAIC-of
";"In Table 1 : Refractory status to prior therapies and ""Nver achieved CR with prior therapy"" are two different covariates."
10.1080/10428194.2021.2010069;34978255;methodology;1;;Study 'number(s)' for treatment 1;;;1;TRUE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Treatment name 2;;;lisocabtagene;TRUE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Study 'number(s)' for treatment 2;;;2;TRUE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Anchored comparison?;;;No;TRUE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;overall response rate;TRUE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Primary outcome: variable type;;;Binary (eg rates);TRUE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);;;A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose);TRUE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;Yes;TRUE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;Yes;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;No discussion (in the main text) of the status of treatment-effect modifiers of the variables;FALSE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;;
10.1080/10428194.2021.2010069;34978255;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;;
10.1080/10428194.2021.2010069;34978255;results;1;;Sample size of the population of interest in the non IPD treatment arm;;;256;TRUE;;
10.1080/10428194.2021.2010069;34978255;results;1;;Initial sample size of the population of interest in the IPD treatment arm;;;106;TRUE;;
10.1080/10428194.2021.2010069;34978255;results;1;;"Sample size in the IPD treatment arm used in the indirect comparison, ie effective sample size after reweighting for MAIC; or sample size used in the regression model for STC";;;29;TRUE;;
10.1080/10428194.2021.2010069;34978255;results;1;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;;
10.1080/10428194.2021.2010069;34978255;results;1;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;;
10.1080/10428194.2021.2010069;34978255;results;1;;Number of covariates adjusted for/matched on;11;12;12;FALSE;;
10.1080/10428194.2021.2010069;34978255;results;1;;Covariates adjusted for/matched on in the indirect comparison;;;Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest, Comorbidities and medical history (beside pathology/disease of interest in the comparison);TRUE;;
10.1080/10428194.2021.2010069;34978255;results;1;;Primary outcome: treatment effect contrast;;;Rate difference;TRUE;;
10.1080/10428194.2021.2010069;34978255;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;;
