doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;reviewer;Notes reviewer 1;Notes reviewer 2
10.1136/rmdopen-2019-001131;32371431;general_information;;;Medical Condition of Interest Name;;;rheumatoid arthritis;TRUE;BZ;NA;NA
10.1136/rmdopen-2019-001131;32371431;general_information;;;Countries of first author affiliations;;;france;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;general_information;;;Countries of last author affiliations;;;usa;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Academic, Pharmaceutical Industry;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;Not mentioned;Yes;XXXX;FALSE;BZ;;
10.1136/rmdopen-2019-001131;32371431;general_information;;;Mentioned sources of funding;;;Pharmaceutical Industry;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;Yes;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;1;Patient-level data used;;;Yes;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;1;Clinical Trial;;;Yes;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT01711359;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;1;Phase of the clinical trial (clinical trial only);;;3;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;1;Number of treatment arms (clinical trial only);;;2 or more;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;2;Patient-level data used;;;No;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;2;Clinical Trial;;;Yes;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;2;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT00109408;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;2;Phase of the clinical trial (clinical trial only);;;3;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;2;Number of treatment arms (clinical trial only);;;2 or more;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;3;Patient-level data used;;;No;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;3;Clinical Trial;;;Yes;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;3;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT01007435;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;3;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;3;Phase of the clinical trial (clinical trial only);;;3;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;3;Number of treatment arms (clinical trial only);;;2 or more;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;4;Patient-level data used;;;No;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;4;Clinical Trial;;;Yes;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;4;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT01039688;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;4;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;4;Phase of the clinical trial (clinical trial only);;;3;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;4;Number of treatment arms (clinical trial only);;;2 or more;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;5;Patient-level data used;;;No;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;5;Clinical Trial;;;Yes;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;5;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT00195663;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;5;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;5;Phase of the clinical trial (clinical trial only);;;3;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;study_information;;5;Number of treatment arms (clinical trial only);;;2 or more;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;methodology;1;;Treatment name 1;;;baricitinib;TRUE;BZ;NA;Matching by treatment arm
10.1136/rmdopen-2019-001131;32371431;methodology;1;;Study 'number(s)' for treatment 1;;;1;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;methodology;1;;Treatment name 2;;;adalimumab;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;methodology;1;;Study 'number(s)' for treatment 2;;;5;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;methodology;1;;Anchored comparison?;;;Yes;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;methodology;1;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);change in visual analogue scale for pain;change in pain (vas scale) from baseline to 6 months;change in pain (vas scale) from baseline to 6 months;FALSE;BZ;;
10.1136/rmdopen-2019-001131;32371431;methodology;1;;Primary outcome: variable type;;;Continuous (count, mean, ...);TRUE;BZ;;
10.1136/rmdopen-2019-001131;32371431;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Nothing mentioned, not reported;;FALSE;BZ;;
10.1136/rmdopen-2019-001131;32371431;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;No;TRUE;BZ;;
