doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;reviewer;Notes reviewer 1;Notes reviewer 2
10.3390/cancers12123648;33291810;general_information;;;Medical Condition of Interest Name;metastatic non small cell lung cancer;metastatic stage iv nsclc (non-small-cell lung carcinoma) with pd-l1 tumor proportion score (tps) ?1%.;XXXX;FALSE;JL;NA;NA
10.3390/cancers12123648;33291810;general_information;;;Countries of first author affiliations;;;usa;TRUE;JL;;
10.3390/cancers12123648;33291810;general_information;;;Countries of last author affiliations;;;usa;TRUE;JL;;
10.3390/cancers12123648;33291810;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Academic, Pharmaceutical Industry, Private Data Analysis Company;TRUE;JL;;
10.3390/cancers12123648;33291810;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;;;Yes;TRUE;JL;;
10.3390/cancers12123648;33291810;general_information;;;Mentioned sources of funding;;;Pharmaceutical Industry;TRUE;JL;;
10.3390/cancers12123648;33291810;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;JL;;
10.3390/cancers12123648;33291810;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;Yes;TRUE;JL;;
10.3390/cancers12123648;33291810;study_information;;1;Patient-level data used;;;Yes;TRUE;JL;;
10.3390/cancers12123648;33291810;study_information;;1;Clinical Trial;;;Yes;TRUE;JL;;
10.3390/cancers12123648;33291810;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02039674;TRUE;JL;;
10.3390/cancers12123648;33291810;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);unknown;;XXXX;FALSE;JL;;
10.3390/cancers12123648;33291810;study_information;;1;Phase of the clinical trial (clinical trial only);;;1, 2;TRUE;JL;;
10.3390/cancers12123648;33291810;study_information;;1;Number of treatment arms (clinical trial only);;;2 or more;TRUE;JL;;
10.3390/cancers12123648;33291810;study_information;;2;Patient-level data used;;;Yes;TRUE;JL;;
