doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;reviewer;Notes reviewer 1;Notes reviewer 2
10.2217/cer.15.49;26390233;general_information;;;Medical Condition of Interest Name;;;hepatitis c genotype 3;TRUE;JL;NA;NA
10.2217/cer.15.49;26390233;general_information;;;Countries of first author affiliations;;;usa;TRUE;JL;;
10.2217/cer.15.49;26390233;general_information;;;Countries of last author affiliations;;;usa;TRUE;JL;;
10.2217/cer.15.49;26390233;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Pharmaceutical Industry, Private Data Analysis Company;TRUE;JL;;
10.2217/cer.15.49;26390233;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;;;Yes;TRUE;JL;;
10.2217/cer.15.49;26390233;general_information;;;Mentioned sources of funding;;;Pharmaceutical Industry;TRUE;JL;;
10.2217/cer.15.49;26390233;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;JL;;
10.2217/cer.15.49;26390233;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;Yes;TRUE;JL;;
10.2217/cer.15.49;26390233;study_information;;1;Patient-level data used;;;Yes;TRUE;JL;;
10.2217/cer.15.49;26390233;study_information;;1;Clinical Trial;;;Yes;TRUE;JL;;
10.2217/cer.15.49;26390233;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02032901;TRUE;JL;;
10.2217/cer.15.49;26390233;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);international;usa;XXXX;FALSE;JL;;
10.2217/cer.15.49;26390233;study_information;;1;Phase of the clinical trial (clinical trial only);;;3;TRUE;JL;;
10.2217/cer.15.49;26390233;study_information;;1;Number of treatment arms (clinical trial only);;;1;TRUE;JL;;
10.2217/cer.15.49;26390233;study_information;;2;Patient-level data used;;;No;TRUE;JL;;
10.2217/cer.15.49;26390233;study_information;;2;Clinical Trial;;;Yes;TRUE;JL;;
