doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;reviewer;Notes reviewer 1;Notes reviewer 2
10.2217/cer-2021-0178;35068168;general_information;;;Medical Condition of Interest Name;parkinson's disease;parkinson’s disease ‘off’episodes;XXXX;FALSE;JL;NA;NA
10.2217/cer-2021-0178;35068168;general_information;;;Countries of first author affiliations;;;usa;TRUE;JL;;
10.2217/cer-2021-0178;35068168;general_information;;;Countries of last author affiliations;;;usa;TRUE;JL;;
10.2217/cer-2021-0178;35068168;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Pharmaceutical Industry, Private Data Analysis Company;TRUE;JL;;
10.2217/cer-2021-0178;35068168;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;;;Yes;TRUE;JL;;
10.2217/cer-2021-0178;35068168;general_information;;;Mentioned sources of funding;;;Pharmaceutical Industry;TRUE;JL;;
10.2217/cer-2021-0178;35068168;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;JL;;
10.2217/cer-2021-0178;35068168;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;Yes;TRUE;JL;;
10.2217/cer-2021-0178;35068168;study_information;;1;Patient-level data used;;;Yes;TRUE;JL;;
10.2217/cer-2021-0178;35068168;study_information;;1;Clinical Trial;;;Yes;TRUE;JL;;
10.2217/cer-2021-0178;35068168;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02469090;TRUE;JL;;
10.2217/cer-2021-0178;35068168;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;JL;;
10.2217/cer-2021-0178;35068168;study_information;;1;Phase of the clinical trial (clinical trial only);;;3;TRUE;JL;;
10.2217/cer-2021-0178;35068168;study_information;;1;Number of treatment arms (clinical trial only);;;2 or more;TRUE;JL;;
10.2217/cer-2021-0178;35068168;study_information;;2;Patient-level data used;;;No;TRUE;JL;;
10.2217/cer-2021-0178;35068168;study_information;;2;Clinical Trial;;;Yes;TRUE;JL;;
10.2217/cer-2021-0178;35068168;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;;international;TRUE;JL;;
10.2217/cer-2021-0178;35068168;study_information;;2;Phase of the clinical trial (clinical trial only);;;3;TRUE;JL;;
10.2217/cer-2021-0178;35068168;study_information;;2;Number of treatment arms (clinical trial only);;;2 or more;TRUE;JL;;
10.2217/cer-2021-0178;35068168;study_information;;2;NCT (only for clinical trial registered on clinicaltrials.gov);;NCT02240030;NCT02240030;FALSE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Treatment name 1;;;apomorphine sublingual film;TRUE;JL;Very little discussion of the status of treatment effect modifiers in the main text, or of prognostic variables. Clearly includes variables that are neither one nor the other.;J'ai rempli la partie résultats avec les différences du score à 15/20 min vu que c'est le premier donné dans le tableau.
10.2217/cer-2021-0178;35068168;methodology;1;;Study 'number(s)' for treatment 1;;;1;TRUE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Treatment name 2;;;levodopa inhalation powder;TRUE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Study 'number(s)' for treatment 2;;;2;TRUE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Anchored comparison?;;;Yes;TRUE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Definition of a single primary outcome for the indirect comparison;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;Yes;Yes;FALSE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);change in updrs part iii score from predose to postdose;the mean change in the updrs part iii score at week 12 from predose to the following timepoints postdose: 15 (apomorphine sublingual film) or 20 (levodopa),30 and 60 min.;the mean change in the updrs part iii score at week 12 from predose to the following timepoints postdose: 15 (apomorphine sublingual film) or 20 (levodopa),30 and 60 min.;FALSE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Primary outcome: variable type;;;Continuous (count, mean, ...);TRUE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);;;Statistical imbalanced between treatment groups (independently of the status of prognostic/effect modifier), A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);TRUE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;No discussion (in the main text) of the status of prognostic factors of the variables;No;No discussion (in the main text) of the status of prognostic factors of the variables;FALSE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;Yes;TRUE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;JL;;
10.2217/cer-2021-0178;35068168;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;Sample size of the population of interest in the non IPD treatment arm;;;114;TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;If anchored comparison, sample size of the population of interest in the non IPD treatment anchor arm;;;112;TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;Initial sample size of the population of interest in the IPD treatment arm;;;44;TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;Reporting of a weights' distribution evaluation (MAIC);;;Not mentioned;TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;Reporting of the list of the covariates adjusted for/matched on;;;Yes;TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;Number of covariates adjusted for/matched on;;;4;TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;Covariates adjusted for/matched on in the indirect comparison;;;Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease);TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;Primary outcome: treatment effect contrast;;;Means difference;TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;Direction of the treatment effect contrast: IPD treatment is:;;;Numerator if ratio, or left side if difference;TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;Primary outcome: unadjusted treatment effect;;;0.57;TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;p-value for the unadjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX-Y.YY]);;;0.818;TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;Primary outcome: adjusted treatment effect;;;0.15;TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;"p-value for the adjusted treatment effect (or 95 CI if pvalue is not provided, written as [X.XX;Y.YY])";;;0.953;TRUE;JL;;
10.2217/cer-2021-0178;35068168;results;1;;If anchored comparison, initial sample size of the population of interest in the IPD anchor arm;;37;37;FALSE;JL;;
