doi;PMID;section;ITC num;Ind studies num;questions;reviewer 1;reviewer 2;decision;identical;reviewer;Notes reviewer 1;Notes reviewer 2
10.2217/imt-2020-0266;33228440;general_information;;;Medical Condition of Interest Name;transplant-eligible newly diagnosed multiple myeloma;multiple myeloma;XXXX;FALSE;JL;NA;NA
10.2217/imt-2020-0266;33228440;general_information;;;Countries of first author affiliations;;;france;TRUE;JL;;
10.2217/imt-2020-0266;33228440;general_information;;;Countries of last author affiliations;;;the netherlands;TRUE;JL;;
10.2217/imt-2020-0266;33228440;general_information;;;Positions of study investigators (for any authors of the article, any that applies);;;Academic, Pharmaceutical Industry, Private Data Analysis Company;TRUE;JL;;
10.2217/imt-2020-0266;33228440;general_information;;;At least one author affiliated with a department of Biostatistics, Epidemiology, Public Health, Pharmacoepidemiology, or a Clinical Research unit, or private data analysis company;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;general_information;;;Mentioned sources of funding;Pharmaceutical Industry;Pharmaceutical Industry, In collaboration with the Intergroupe Francophone du My  ?elome (IFM) and Dutch-Belgian Cooperative Trial Group for Hematology Oncology (HOVON).;XXXX;FALSE;JL;;
10.2217/imt-2020-0266;33228440;general_information;;;Ties with pharmaceutical industry mentionned in competing interest/conflict of interest/disclaimer, or any equivalent section in the article;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;general_information;;;Mention of a systematic review to find the studies to compare treatments of interest;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;1;Patient-level data used;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;1;Clinical Trial;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;1;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT02541383;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;1;Country where the clinical trial/observational study was conducted (international if more than one);france;international;XXXX;FALSE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;1;Phase of the clinical trial (clinical trial only);;;3;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;1;Number of treatment arms (clinical trial only);;;2 or more;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;2;Patient-level data used;;;No;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;2;Clinical Trial;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;2;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT01191060;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;2;Country where the clinical trial/observational study was conducted (international if more than one);;;france;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;2;Phase of the clinical trial (clinical trial only);;;3;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;2;Number of treatment arms (clinical trial only);;;2 or more;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;3;Patient-level data used;;;No;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;3;Clinical Trial;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;3;EudraCT (only for clinical trials registered on clinicaltrialsregister.eu;;;2010-019173-16;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;3;Country where the clinical trial/observational study was conducted (international if more than one);;;germany;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;3;Phase of the clinical trial (clinical trial only);;;3;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;3;Number of treatment arms (clinical trial only);;;2 or more;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;4;Patient-level data used;;;No;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;4;Clinical Trial;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;4;NCT (only for clinical trial registered on clinicaltrials.gov);;;NCT00200681;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;4;Country where the clinical trial/observational study was conducted (international if more than one);;;france;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;4;Phase of the clinical trial (clinical trial only);;;3;TRUE;JL;;
10.2217/imt-2020-0266;33228440;study_information;;4;Number of treatment arms (clinical trial only);;;2 or more;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Treatment name 1;daratumumab, bortezomib, thalidomide  +  dexamethasone;daratumumab + bortezomib + thalidomide + dexamethasone;daratumumab + bortezomib + thalidomide + dexamethasone;FALSE;JL;Supplemental materials inaccessible (paywall);N non IPD = from Survival curves
10.2217/imt-2020-0266;33228440;methodology;1;;Study 'number(s)' for treatment 1;;;1;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Treatment name 2;bortezomib, lenalidomide  +  dexamethasone;bortezomib + lenalidomide + dexamethasone;bortezomib + lenalidomide + dexamethasone;FALSE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Study 'number(s)' for treatment 2;;;2;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Anchored comparison?;;;No;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;progression-free survival;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Primary outcome: variable type;;;Time-to-event;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Justification for selecting variables to be included in the adjustment model (in the main text);;;A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Inclusion of prognostic factors in the adjustment/matching model;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;1;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Treatment name 1;bortezomib, thalidomide  +  dexamethasone;bortezomib + thalidomide + dexamethasone;bortezomib + thalidomide + dexamethasone;FALSE;JL;NA;N non IPD = from Survival curves
10.2217/imt-2020-0266;33228440;methodology;2;;Study 'number(s)' for treatment 1;;;1;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Treatment name 2;bortezomib, lenalidomide  +  dexamethasone;bortezomib + lenalidomide + dexamethasone;bortezomib + lenalidomide + dexamethasone;FALSE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Study 'number(s)' for treatment 2;;;2;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Anchored comparison?;;;No;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;progression-free survival;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Primary outcome: variable type;;;Time-to-event;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Justification for selecting variables to be included in the adjustment model (in the main text);;;A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Inclusion of prognostic factors in the adjustment/matching model;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;2;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Treatment name 1;daratumumab, bortezomib, thalidomide  +  dexamethasone;daratumumab + bortezomib + thalidomide + dexamethasone;daratumumab + bortezomib + thalidomide + dexamethasone;FALSE;JL;NA;"N non IPD = from Survival curves
Baseline covariates based on clinical opinion as with D-VTd & VTd versus VRd analysis ??
Creatinine = comorbidities"
10.2217/imt-2020-0266;33228440;methodology;3;;Study 'number(s)' for treatment 1;;;1;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Treatment name 2;bortezomib, cyclophosphamide  +  dexamethasone;bortezomib + cyclophosphamide + dexamethasone;bortezomib + cyclophosphamide + dexamethasone;FALSE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Study 'number(s)' for treatment 2;;;3;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Anchored comparison?;;;No;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;progression-free survival;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Primary outcome: variable type;;;Time-to-event;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Justification for selecting variables to be included in the adjustment model (in the main text);A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Nothing mentioned, not reported;A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);FALSE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Inclusion of prognostic factors in the adjustment/matching model;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;3;;Discussion of the choice of the scale for the outcome in the main text (ie natural outcome scale vs transformed outcome scale);;;No;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;4;;Treatment name 1;bortezomib, thalidomide  +  dexamethasone;bortezomib + thalidomide + dexamethasone;bortezomib + thalidomide + dexamethasone;FALSE;JL;NA;"N non IPD = from Survival curves
Baseline covariates based on clinical opinion as with D-VTd & VTd versus VRd analysis ??
Creatinine = comorbidities"
10.2217/imt-2020-0266;33228440;methodology;4;;Study 'number(s)' for treatment 1;;;1;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;4;;Treatment name 2;bortezomib, cyclophosphamide  +  dexamethasone;bortezomib + cyclophosphamide + dexamethasone;bortezomib + cyclophosphamide + dexamethasone;FALSE;JL;;
10.2217/imt-2020-0266;33228440;methodology;4;;Study 'number(s)' for treatment 2;;;3;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;4;;Type of population-adjusted indirect comparisons performed;;;MAIC;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;4;;Anchored comparison?;;;No;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;4;;Form of the indirect comparison;;;Simple (ie treatments effects extracted from two studies);TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;4;;Definition of a single primary outcome for the indirect comparison;;;No primary outcome defined, or multiple primary outcomes without any clear distinction between them;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;4;;Primary Outcome Name (first one mentioned in the text of the results part if no primary outcome defined);;;progression-free survival;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;4;;Primary outcome: variable type;;;Time-to-event;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;4;;Justification for selecting variables to be included in the adjustment model (in the main text);A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);Nothing mentioned, not reported;A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion);FALSE;JL;;
10.2217/imt-2020-0266;33228440;methodology;4;;Inclusion of prognostic factors in the adjustment/matching model;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;4;;Inclusion of treatment-effect modifiers in the adjustment/matching model;;;Yes;TRUE;JL;;
10.2217/imt-2020-0266;33228440;methodology;4;;Mention of the MAIC weights estimation model / STC adjustment model details in the main text **or supplemental materials** (ie matching on first moment, second moment, including interaction term, etc);;;No;TRUE;JL;;
